bin	name	count
WM01_S1_004	Nitrogenated compounds Reduction	1
WM01_S1_004	Methanol oxidation to formaldehyde	1
WM01_S1_006	Acetylene degradation	3
WM01_S1_006	Heterolactic fermentation	7
WM01_S1_006	Lysine fermentation to acetate and butyrate	4
WM01_S1_006	Pyruvate Fermentation	113
WM01_S1_006	Response to osmotic stress	206
WM01_S1_006	Alanine, aspartate and glutamate metabolism (contain asparagin as well)	27
WM01_S1_006	Phenylalanine metabolism	24
WM01_S1_006	D-arginine and D-ornithine metabolism	1
WM01_S1_006	Valine, leucine and isoleucine biosynthesis	7
WM01_S1_006	Amino acid biosynthesis precursor pyruvate and oxaloacetate	191
WM01_S1_006	Starch	10
WM01_S1_006	Xylose	5
WM01_S1_006	Tryptophan metabolism	29
WM01_S1_006	Pyruvate fermentation to butanol	20
WM01_S1_006	Fatty acid beta-oxidation I	14
WM01_S1_006	Fatty acid beta-oxidation II (core pathway)	11
WM01_S1_006	Valine, leucine and isoleucine degradation	35
WM01_S1_006	D-glutamine and D-glutamate metabolism	5
WM01_S1_006	Succinate fermentation to butyrate	2
WM01_S1_006	Aromatic carboxylic acid degradation	8
WM01_S1_006	Mixed acid fermentation	19
WM01_S1_006	Replenishment of TCA cycle intermediates (necessary because some intermediates serve as precursors for biosysnthesis)	1
WM01_S1_006	Incomplete TCA fork	8
WM01_S1_006	Serine pathway for formaldehyde fixation	3
WM01_S1_006	TCA cycle	15
WM01_S1_006	Reductive TCA cycle	6
WM01_S1_006	Homolactic fermentation	6
WM01_S1_006	Glycine, serine and threonine metabolism	32
WM01_S1_006	Polysaccharide biosynthesis and assembly of cell surface structure	299
WM01_S1_006	Purine metabolism	89
WM01_S1_006	Cellular response to stress	69
WM01_S1_006	Glutamate degradation V (via hydroxyglutarate)	6
WM01_S1_006	From formate	2
WM01_S1_006	Methane oxidation to cO2	2
WM01_S1_006	Formaldehyde oxidation (tetrahydrofolate pathway)	2
WM01_S1_006	Formaldehyde oxidation (glutathione-dependent)	1
WM01_S1_006	Cysteine and methionine metabolism	19
WM01_S1_006	Lysine biosynthesis	19
WM01_S1_006	Methionine biosynthesis	4
WM01_S1_006	Bifidobacterium shunt	6
WM01_S1_006	Glycolysis	18
WM01_S1_006	EMP	9
WM01_S1_006	Glycolysis III (EMP)	10
WM01_S1_006	Gluconeogenesis in archea	9
WM01_S1_006	Regulation of stress-activated protein kinase signaling cascade	1
WM01_S1_006	Lysine degradation VIII	1
WM01_S1_006	Methionine degradation	8
WM01_S1_006	Fatty acid activation	7
WM01_S1_006	Cellular response to cation stress	23
WM01_S1_006	Polycyclic aromatic hydrocarbon degradation	4
WM01_S1_006	Pyrimidine metabolism	71
WM01_S1_006	Oxydation deamination	4
WM01_S1_006	Arginine and proline metabolism	34
WM01_S1_006	Ammonia assimilation	9
WM01_S1_006	Response to oxidative stress	11
WM01_S1_006	Nitoaromatics degradation	1
WM01_S1_006	Response to nitrosative stress	20
WM01_S1_006	Acetoin biosynthesis	36
WM01_S1_006	Glycosyltransferase	12
WM01_S1_006	Glycoside hydrolase	17
WM01_S1_006	Degradation of pyrimidine bases	1
WM01_S1_006	Phenylalanine, tyrosine and tryptophan biosynthesis	13
WM01_S1_006	Sulfur compounds cycle	29
WM01_S1_006	Galactose	12
WM01_S1_006	RuMP pathway for formaldehyde fixation (first two steps are common to both RuMP pathway variants)	2
WM01_S1_006	Gluconeogenesis	6
WM01_S1_006	Hexose	2
WM01_S1_006	Pentose	11
WM01_S1_006	EMP  in archea	5
WM01_S1_006	nan	7
WM01_S1_006	Chemoautotrophic oxidation of sulfur compounds	4
WM01_S1_006	Cellular response to oxidative stress	8
WM01_S1_006	Mannose	61
WM01_S1_006	Cellular response to osmotic stress	78
WM01_S1_006	Chitin	4
WM01_S1_006	Carbohydrate esterase	9
WM01_S1_006	Other aromatics degradation	2
WM01_S1_006	BTEX and related aromatics degradation	3
WM01_S1_006	Histidine degradation	3
WM01_S1_006	Regulation of translation in response to oxidative stress	2
WM01_S1_006	Fatty acid beta-oxidation IV (unsaturated)	5
WM01_S1_006	Lysine degradation X	2
WM01_S1_006	From acetate	2
WM01_S1_006	ABC transporters, prokaryotic type	56
WM01_S1_006	Major Facilitator superfamily (MFS)	8
WM01_S1_006	Regulation of response to osmotic stress	64
WM01_S1_006	Reductive acetyl coenzyme A pathway	27
WM01_S1_006	Histidine biosynthesis, pRpp => histidine	2
WM01_S1_006	Hydrogen production VII (chlorophyta, cyanobacteria)	1
WM01_S1_006	Acetyl-coA fermentation to butyrate II (clostridium)	3
WM01_S1_006	From methanol	1
WM01_S1_006	From trimethylamine	1
WM01_S1_006	From dimethylamine	1
WM01_S1_006	From methylamine	1
WM01_S1_006	From CO2	1
WM01_S1_006	Transamination	4
WM01_S1_006	Regulation of translational initiation in response to osmotic stress	29
WM01_S1_006	Disaccaride phosphorylase	1
WM01_S1_006	Acetate formation from acetyl-coA I	1
WM01_S1_006	Polysaccharide lyase	1
WM01_S1_006	Deamination of cystein and methionine	1
WM01_S1_006	Lysine degradation Iv	1
WM01_S1_006	Lysine degradation v	1
WM01_S1_006	Lysine degradation vI	1
WM01_S1_006	Methanol oxidation to formaldehyde	1
WM01_S1_007	Alanine, aspartate and glutamate metabolism (contain asparagin as well)	29
WM01_S1_007	Phenylalanine metabolism	27
WM01_S1_007	D-arginine and D-ornithine metabolism	1
WM01_S1_007	Valine, leucine and isoleucine biosynthesis	15
WM01_S1_007	Amino acid biosynthesis precursor pyruvate and oxaloacetate	214
WM01_S1_007	Acetyl-coA fermentation to butyrate II (clostridium)	5
WM01_S1_007	Acetoin biosynthesis	61
WM01_S1_007	Response to osmotic stress	222
WM01_S1_007	Starch	45
WM01_S1_007	Xylose	28
WM01_S1_007	Lysine biosynthesis	27
WM01_S1_007	Tryptophan metabolism	25
WM01_S1_007	Pyruvate fermentation to butanol	32
WM01_S1_007	Pyruvate Fermentation	156
WM01_S1_007	Fatty acid beta-oxidation I	13
WM01_S1_007	Fatty acid beta-oxidation II (core pathway)	7
WM01_S1_007	Valine, leucine and isoleucine degradation	33
WM01_S1_007	D-glutamine and D-glutamate metabolism	6
WM01_S1_007	Succinate fermentation to butyrate	2
WM01_S1_007	Aromatic carboxylic acid degradation	8
WM01_S1_007	Mixed acid fermentation	34
WM01_S1_007	Replenishment of TCA cycle intermediates (necessary because some intermediates serve as precursors for biosysnthesis)	3
WM01_S1_007	Incomplete TCA fork	7
WM01_S1_007	Serine pathway for formaldehyde fixation	4
WM01_S1_007	TCA cycle	16
WM01_S1_007	Reductive TCA cycle	5
WM01_S1_007	Heterolactic fermentation	7
WM01_S1_007	Cellular response to stress	44
WM01_S1_007	RuMP pathway for formaldehyde fixation (first two steps are common to both RuMP pathway variants)	6
WM01_S1_007	Homolactic fermentation	6
WM01_S1_007	Histidine biosynthesis, pRpp => histidine	9
WM01_S1_007	Glycine, serine and threonine metabolism	33
WM01_S1_007	Polysaccharide biosynthesis and assembly of cell surface structure	284
WM01_S1_007	Purine metabolism	65
WM01_S1_007	From formate	1
WM01_S1_007	Methane oxidation to cO2	3
WM01_S1_007	Formaldehyde oxidation (tetrahydrofolate pathway)	3
WM01_S1_007	Formaldehyde oxidation (glutathione-dependent)	2
WM01_S1_007	Fatty acid alpha-oxidation	1
WM01_S1_007	Fatty acid omega-oxidation	1
WM01_S1_007	Phenylalanine, tyrosine and tryptophan biosynthesis	22
WM01_S1_007	Hydrocarbon degradation	1
WM01_S1_007	Cysteine and methionine metabolism	28
WM01_S1_007	Methionine biosynthesis	6
WM01_S1_007	Bifidobacterium shunt	7
WM01_S1_007	Glycolysis	29
WM01_S1_007	EMP	13
WM01_S1_007	Glycolysis III (EMP)	13
WM01_S1_007	Gluconeogenesis in archea	9
WM01_S1_007	Regulation of stress-activated protein kinase signaling cascade	1
WM01_S1_007	Lysine degradation VIII	1
WM01_S1_007	Methionine degradation	12
WM01_S1_007	Arginine and proline metabolism	36
WM01_S1_007	EMP modified pathway	3
WM01_S1_007	Reductive acetyl coenzyme A pathway	40
WM01_S1_007	Pyrimidine metabolism	50
WM01_S1_007	Fatty acid activation	6
WM01_S1_007	Polycyclic aromatic hydrocarbon degradation	5
WM01_S1_007	Oxydation deamination	5
WM01_S1_007	Ammonia assimilation	12
WM01_S1_007	Nitrogenated compounds Reduction	8
WM01_S1_007	Response to oxidative stress	19
WM01_S1_007	Nitoaromatics degradation	1
WM01_S1_007	Glycosyltransferase	22
WM01_S1_007	Glycoside hydrolase	46
WM01_S1_007	Disaccaride phosphorylase	16
WM01_S1_007	Degradation of pyrimidine bases	1
WM01_S1_007	Sulfur compounds cycle	19
WM01_S1_007	Galactose	20
WM01_S1_007	Gluconeogenesis	6
WM01_S1_007	Hexose	1
WM01_S1_007	Cellular response to oxidative stress	7
WM01_S1_007	Pentose	16
WM01_S1_007	EMP  in archea	8
WM01_S1_007	nan	5
WM01_S1_007	Chemoautotrophic oxidation of sulfur compounds	2
WM01_S1_007	Mannose	58
WM01_S1_007	Cellular response to osmotic stress	113
WM01_S1_007	Carbohydrate esterase	14
WM01_S1_007	Pectin	2
WM01_S1_007	Chitin	3
WM01_S1_007	Response to nitrosative stress	17
WM01_S1_007	Other aromatics degradation	3
WM01_S1_007	BTEX and related aromatics degradation	3
WM01_S1_007	Histidine degradation	4
WM01_S1_007	Degradation of purine bases	4
WM01_S1_007	Glutamate degradation V (via hydroxyglutarate)	4
WM01_S1_007	Regulation of translation in response to oxidative stress	1
WM01_S1_007	Polysaccharide lyase	4
WM01_S1_007	Fatty acid beta-oxidation IV (unsaturated)	3
WM01_S1_007	Lysine degradation X	2
WM01_S1_007	Fatty acid beta-oxidation III (unsaturated)	2
WM01_S1_007	Lysine fermentation to acetate and butyrate	3
WM01_S1_007	From acetate	2
WM01_S1_007	ABC transporters, prokaryotic type	66
WM01_S1_007	Major Facilitator superfamily (MFS)	25
WM01_S1_007	Regulation of response to osmotic stress	101
WM01_S1_007	Transamination	3
WM01_S1_007	Hydrogen oxidation aerobic	2
WM01_S1_007	Hydrogen production	2
WM01_S1_007	Cellular response to cation stress	2
WM01_S1_007	Regulation of translational initiation in response to osmotic stress	5
WM01_S1_007	Acetylene degradation	2
WM01_S1_007	Acetate formation from acetyl-coA I	1
WM01_S1_007	Deamination of cystein and methionine	1
WM01_S1_007	Lysine degradation Iv	1
WM01_S1_007	Lysine degradation v	1
WM01_S1_007	Lysine degradation vI	1
WM01_S1_007	Methanol oxidation to formaldehyde	1
WM01_S1_012	Alanine, aspartate and glutamate metabolism (contain asparagin as well)	24
WM01_S1_012	Phenylalanine metabolism	20
WM01_S1_012	D-arginine and D-ornithine metabolism	1
WM01_S1_012	Valine, leucine and isoleucine biosynthesis	6
WM01_S1_012	Amino acid biosynthesis precursor pyruvate and oxaloacetate	185
WM01_S1_012	Response to osmotic stress	128
WM01_S1_012	Starch	17
WM01_S1_012	Xylose	16
WM01_S1_012	Tryptophan metabolism	19
WM01_S1_012	Pyruvate fermentation to butanol	21
WM01_S1_012	Pyruvate Fermentation	124
WM01_S1_012	Fatty acid beta-oxidation I	13
WM01_S1_012	Fatty acid beta-oxidation II (core pathway)	9
WM01_S1_012	Valine, leucine and isoleucine degradation	30
WM01_S1_012	D-glutamine and D-glutamate metabolism	6
WM01_S1_012	Succinate fermentation to butyrate	3
WM01_S1_012	Aromatic carboxylic acid degradation	10
WM01_S1_012	Mixed acid fermentation	21
WM01_S1_012	Replenishment of TCA cycle intermediates (necessary because some intermediates serve as precursors for biosysnthesis)	2
WM01_S1_012	Incomplete TCA fork	7
WM01_S1_012	Serine pathway for formaldehyde fixation	3
WM01_S1_012	TCA cycle	17
WM01_S1_012	Reductive TCA cycle	7
WM01_S1_012	Homolactic fermentation	6
WM01_S1_012	Glycine, serine and threonine metabolism	28
WM01_S1_012	Polysaccharide biosynthesis and assembly of cell surface structure	226
WM01_S1_012	Purine metabolism	59
WM01_S1_012	From formate	2
WM01_S1_012	Methane oxidation to cO2	4
WM01_S1_012	Formaldehyde oxidation (tetrahydrofolate pathway)	2
WM01_S1_012	Formaldehyde oxidation (glutathione-dependent)	2
WM01_S1_012	Fatty acid alpha-oxidation	1
WM01_S1_012	Fatty acid omega-oxidation	1
WM01_S1_012	Phenylalanine, tyrosine and tryptophan biosynthesis	19
WM01_S1_012	Hydrocarbon degradation	1
WM01_S1_012	Cysteine and methionine metabolism	27
WM01_S1_012	Lysine biosynthesis	27
WM01_S1_012	Methionine biosynthesis	7
WM01_S1_012	Bifidobacterium shunt	7
WM01_S1_012	Heterolactic fermentation	4
WM01_S1_012	Glycolysis	18
WM01_S1_012	EMP	9
WM01_S1_012	Glycolysis III (EMP)	8
WM01_S1_012	Gluconeogenesis in archea	6
WM01_S1_012	Regulation of stress-activated protein kinase signaling cascade	1
WM01_S1_012	Arginine and proline metabolism	30
WM01_S1_012	Acetoin biosynthesis	29
WM01_S1_012	EMP modified pathway	3
WM01_S1_012	Reductive acetyl coenzyme A pathway	23
WM01_S1_012	Fatty acid activation	4
WM01_S1_012	Polycyclic aromatic hydrocarbon degradation	4
WM01_S1_012	Pyrimidine metabolism	51
WM01_S1_012	Oxydation deamination	5
WM01_S1_012	Ammonia assimilation	5
WM01_S1_012	Nitrogenated compounds Reduction	3
WM01_S1_012	Cellular response to stress	28
WM01_S1_012	Response to oxidative stress	14
WM01_S1_012	Methionine degradation	8
WM01_S1_012	Nitoaromatics degradation	1
WM01_S1_012	Response to nitrosative stress	18
WM01_S1_012	Glycosyltransferase	15
WM01_S1_012	Glycoside hydrolase	24
WM01_S1_012	Disaccaride phosphorylase	4
WM01_S1_012	Mannose	44
WM01_S1_012	Sulfur compounds cycle	20
WM01_S1_012	Histidine biosynthesis, pRpp => histidine	3
WM01_S1_012	Galactose	17
WM01_S1_012	RuMP pathway for formaldehyde fixation (first two steps are common to both RuMP pathway variants)	3
WM01_S1_012	Gluconeogenesis	5
WM01_S1_012	Hexose	1
WM01_S1_012	Cellular response to oxidative stress	5
WM01_S1_012	Pentose	12
WM01_S1_012	EMP  in archea	5
WM01_S1_012	nan	5
WM01_S1_012	Chemoautotrophic oxidation of sulfur compounds	2
WM01_S1_012	Chitin	4
WM01_S1_012	Carbohydrate esterase	8
WM01_S1_012	BTEX and related aromatics degradation	4
WM01_S1_012	Histidine degradation	4
WM01_S1_012	Degradation of purine bases	1
WM01_S1_012	Glutamate degradation V (via hydroxyglutarate)	4
WM01_S1_012	Regulation of translation in response to oxidative stress	1
WM01_S1_012	Fatty acid beta-oxidation IV (unsaturated)	2
WM01_S1_012	Lysine degradation X	2
WM01_S1_012	Lysine fermentation to acetate and butyrate	3
WM01_S1_012	From acetate	3
WM01_S1_012	ABC transporters, prokaryotic type	47
WM01_S1_012	Major Facilitator superfamily (MFS)	15
WM01_S1_012	Cellular response to osmotic stress	48
WM01_S1_012	Regulation of response to osmotic stress	38
WM01_S1_012	Hydrogen production VII (chlorophyta, cyanobacteria)	1
WM01_S1_012	Acetyl-coA fermentation to butyrate II (clostridium)	2
WM01_S1_012	From methanol	1
WM01_S1_012	From trimethylamine	1
WM01_S1_012	From dimethylamine	1
WM01_S1_012	From methylamine	1
WM01_S1_012	From CO2	1
WM01_S1_012	Transamination	3
WM01_S1_012	Other aromatics degradation	1
WM01_S1_012	Acetylene degradation	2
WM01_S1_012	Acetate formation from acetyl-coA I	1
WM01_S1_012	Polysaccharide lyase	1
WM01_S1_012	Deamination of cystein and methionine	1
WM01_S1_012	Lysine degradation Iv	1
WM01_S1_012	Lysine degradation v	1
WM01_S1_012	Lysine degradation vI	1
WM01_S1_012	Methanol oxidation to formaldehyde	1
WM01_S1_016	Acetylene degradation	12
WM01_S1_016	Heterolactic fermentation	11
WM01_S1_016	Lysine fermentation to acetate and butyrate	5
WM01_S1_016	Pyruvate Fermentation	176
WM01_S1_016	Response to osmotic stress	66
WM01_S1_016	Acetyl-coA fermentation to butyrate II (clostridium)	8
WM01_S1_016	Acetoin biosynthesis	50
WM01_S1_016	Lysine biosynthesis	14
WM01_S1_016	Amino acid biosynthesis precursor pyruvate and oxaloacetate	150
WM01_S1_016	Tryptophan metabolism	25
WM01_S1_016	Histidine degradation	1
WM01_S1_016	Pyruvate fermentation to butanol	24
WM01_S1_016	Fatty acid beta-oxidation I	29
WM01_S1_016	Fatty acid beta-oxidation II (core pathway)	25
WM01_S1_016	Valine, leucine and isoleucine degradation	54
WM01_S1_016	D-glutamine and D-glutamate metabolism	4
WM01_S1_016	Mixed acid fermentation	32
WM01_S1_016	Cellular response to stress	18
WM01_S1_016	RuMP pathway for formaldehyde fixation (first two steps are common to both RuMP pathway variants)	4
WM01_S1_016	Histidine biosynthesis, pRpp => histidine	8
WM01_S1_016	Valine, leucine and isoleucine biosynthesis	6
WM01_S1_016	Glycine, serine and threonine metabolism	32
WM01_S1_016	Glycolysis	20
WM01_S1_016	Xylose	5
WM01_S1_016	Polysaccharide biosynthesis and assembly of cell surface structure	96
WM01_S1_016	Purine metabolism	41
WM01_S1_016	Glutamate degradation V (via hydroxyglutarate)	11
WM01_S1_016	Formaldehyde oxidation (glutathione-dependent)	4
WM01_S1_016	From formate	15
WM01_S1_016	Methane oxidation to cO2	4
WM01_S1_016	Formaldehyde oxidation (tetrahydrofolate pathway)	4
WM01_S1_016	Cysteine and methionine metabolism	11
WM01_S1_016	Methionine biosynthesis	2
WM01_S1_016	Bifidobacterium shunt	4
WM01_S1_016	Homolactic fermentation	2
WM01_S1_016	EMP	8
WM01_S1_016	Glycolysis III (EMP)	8
WM01_S1_016	Gluconeogenesis in archea	8
WM01_S1_016	Regulation of stress-activated protein kinase signaling cascade	1
WM01_S1_016	Lysine degradation VIII	2
WM01_S1_016	Methionine degradation	3
WM01_S1_016	Phenylalanine metabolism	35
