bin	name	count
WM03_S3_036	12_Transporters	62
WM03_S3_036	02_Homoacetogenesis	16
WM03_S3_036	13_Hydrogen metabolism	1
WM03_S3_038	01_Fermentation	54
WM03_S3_038	21_Cellular response to stress	59
WM03_S3_038	20_Hydrolysis of polymers	41
WM03_S3_038	08_Hydrocarbon degradation	7
WM03_S3_038	06_Amino acid utilization biosynthesis metabolism	126
WM03_S3_038	10_TCA cycle	5
WM03_S3_038	07_Nucleic acid metabolism	41
WM03_S3_038	18_Sulfur compounds metabolism	6
WM03_S3_038	15_Methylotrophy	6
WM03_S3_038	09_Carbohydrate Active enzyme - CAZy	16
WM03_S3_038	19_Saccharide and derivated synthesis	63
WM03_S3_038	16_Embden Meyerhof-Parnos (EMP)	11
WM03_S3_038	17_Gluconeogenesis	3
WM03_S3_038	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	4
WM03_S3_038	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	1
WM03_S3_038	05_Fatty acid oxidation	7
WM03_S3_038	12_Transporters	35
WM03_S3_038	02_Homoacetogenesis	9
WM03_S3_041	01_Fermentation	197
WM03_S3_041	21_Cellular response to stress	144
WM03_S3_041	06_Amino acid utilization biosynthesis metabolism	211
WM03_S3_041	20_Hydrolysis of polymers	48
WM03_S3_041	15_Methylotrophy	6
WM03_S3_041	08_Hydrocarbon degradation	17
WM03_S3_041	07_Nucleic acid metabolism	49
WM03_S3_041	05_Fatty acid oxidation	44
WM03_S3_041	11_Nitrogen cycle	2
WM03_S3_041	18_Sulfur compounds metabolism	8
WM03_S3_041	02_Homoacetogenesis	21
WM03_S3_041	10_TCA cycle	1
WM03_S3_041	09_Carbohydrate Active enzyme - CAZy	32
WM03_S3_041	16_Embden Meyerhof-Parnos (EMP)	14
WM03_S3_041	19_Saccharide and derivated synthesis	79
WM03_S3_041	17_Gluconeogenesis	4
WM03_S3_041	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	1
WM03_S3_041	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	2
WM03_S3_041	12_Transporters	37
WM03_S3_041	14_Methanogenesis	8
WM03_S3_041	13_Hydrogen metabolism	3
WM03_S3_045	06_Amino acid utilization biosynthesis metabolism	177
WM03_S3_045	01_Fermentation	58
WM03_S3_045	08_Hydrocarbon degradation	4
WM03_S3_045	21_Cellular response to stress	90
WM03_S3_045	15_Methylotrophy	17
WM03_S3_045	19_Saccharide and derivated synthesis	44
WM03_S3_045	14_Methanogenesis	3
WM03_S3_045	02_Homoacetogenesis	17
WM03_S3_045	16_Embden Meyerhof-Parnos (EMP)	14
WM03_S3_045	17_Gluconeogenesis	9
WM03_S3_045	05_Fatty acid oxidation	12
WM03_S3_045	11_Nitrogen cycle	4
WM03_S3_045	07_Nucleic acid metabolism	56
WM03_S3_045	09_Carbohydrate Active enzyme - CAZy	14
WM03_S3_045	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	2
WM03_S3_045	18_Sulfur compounds metabolism	10
WM03_S3_045	20_Hydrolysis of polymers	10
WM03_S3_045	10_TCA cycle	4
WM03_S3_045	12_Transporters	23
WM03_S3_045	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	1
WM03_S3_046	01_Fermentation	396
WM03_S3_046	21_Cellular response to stress	199
WM03_S3_046	06_Amino acid utilization biosynthesis metabolism	530
WM03_S3_046	20_Hydrolysis of polymers	50
WM03_S3_046	05_Fatty acid oxidation	88
WM03_S3_046	08_Hydrocarbon degradation	60
WM03_S3_046	15_Methylotrophy	25
WM03_S3_046	19_Saccharide and derivated synthesis	80
WM03_S3_046	07_Nucleic acid metabolism	118
WM03_S3_046	14_Methanogenesis	13
WM03_S3_046	02_Homoacetogenesis	52
WM03_S3_046	16_Embden Meyerhof-Parnos (EMP)	35
WM03_S3_046	17_Gluconeogenesis	12
WM03_S3_046	10_TCA cycle	25
WM03_S3_046	11_Nitrogen cycle	11
WM03_S3_046	18_Sulfur compounds metabolism	32
WM03_S3_046	09_Carbohydrate Active enzyme - CAZy	28
WM03_S3_046	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	7
WM03_S3_046	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	3
WM03_S3_046	12_Transporters	251
WM03_S3_046	13_Hydrogen metabolism	16
WM03_S3_048	06_Amino acid utilization biosynthesis metabolism	232
WM03_S3_048	01_Fermentation	193
WM03_S3_048	21_Cellular response to stress	180
WM03_S3_048	20_Hydrolysis of polymers	49
WM03_S3_048	15_Methylotrophy	15
WM03_S3_048	19_Saccharide and derivated synthesis	99
WM03_S3_048	14_Methanogenesis	9
WM03_S3_048	10_TCA cycle	13
WM03_S3_048	05_Fatty acid oxidation	11
WM03_S3_048	07_Nucleic acid metabolism	79
WM03_S3_048	11_Nitrogen cycle	8
WM03_S3_048	18_Sulfur compounds metabolism	24
WM03_S3_048	08_Hydrocarbon degradation	10
WM03_S3_048	02_Homoacetogenesis	45
WM03_S3_048	09_Carbohydrate Active enzyme - CAZy	22
WM03_S3_048	16_Embden Meyerhof-Parnos (EMP)	18
WM03_S3_048	17_Gluconeogenesis	6
WM03_S3_048	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	8
WM03_S3_048	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	1
WM03_S3_048	12_Transporters	77
WM03_S3_049	21_Cellular response to stress	70
WM03_S3_049	06_Amino acid utilization biosynthesis metabolism	186
WM03_S3_049	01_Fermentation	76
WM03_S3_049	08_Hydrocarbon degradation	8
WM03_S3_049	10_TCA cycle	27
WM03_S3_049	15_Methylotrophy	7
WM03_S3_049	19_Saccharide and derivated synthesis	34
WM03_S3_049	07_Nucleic acid metabolism	49
WM03_S3_049	02_Homoacetogenesis	13
WM03_S3_049	16_Embden Meyerhof-Parnos (EMP)	20
WM03_S3_049	17_Gluconeogenesis	7
WM03_S3_049	05_Fatty acid oxidation	13
WM03_S3_049	11_Nitrogen cycle	5
WM03_S3_049	13_Hydrogen metabolism	2
WM03_S3_049	18_Sulfur compounds metabolism	12
WM03_S3_049	20_Hydrolysis of polymers	8
WM03_S3_049	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	2
WM03_S3_049	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	3
WM03_S3_049	09_Carbohydrate Active enzyme - CAZy	14
WM03_S3_049	14_Methanogenesis	9
WM03_S3_049	12_Transporters	24
WM03_S3_051	01_Fermentation	137
WM03_S3_051	21_Cellular response to stress	178
WM03_S3_051	06_Amino acid utilization biosynthesis metabolism	267
WM03_S3_051	20_Hydrolysis of polymers	69
WM03_S3_051	08_Hydrocarbon degradation	5
WM03_S3_051	10_TCA cycle	18
WM03_S3_051	07_Nucleic acid metabolism	87
WM03_S3_051	14_Methanogenesis	3
WM03_S3_051	15_Methylotrophy	13
WM03_S3_051	02_Homoacetogenesis	32
WM03_S3_051	16_Embden Meyerhof-Parnos (EMP)	22
WM03_S3_051	17_Gluconeogenesis	10
WM03_S3_051	05_Fatty acid oxidation	18
WM03_S3_051	11_Nitrogen cycle	4
WM03_S3_051	18_Sulfur compounds metabolism	33
WM03_S3_051	09_Carbohydrate Active enzyme - CAZy	44
WM03_S3_051	19_Saccharide and derivated synthesis	111
WM03_S3_051	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	5
WM03_S3_051	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	3
WM03_S3_051	12_Transporters	67
WM03_S3_052	21_Cellular response to stress	148
WM03_S3_052	20_Hydrolysis of polymers	54
WM03_S3_052	06_Amino acid utilization biosynthesis metabolism	325
WM03_S3_052	01_Fermentation	145
WM03_S3_052	05_Fatty acid oxidation	35
WM03_S3_052	08_Hydrocarbon degradation	11
WM03_S3_052	10_TCA cycle	30
WM03_S3_052	19_Saccharide and derivated synthesis	150
WM03_S3_052	07_Nucleic acid metabolism	96
WM03_S3_052	14_Methanogenesis	13
WM03_S3_052	15_Methylotrophy	8
WM03_S3_052	02_Homoacetogenesis	27
WM03_S3_052	16_Embden Meyerhof-Parnos (EMP)	28
WM03_S3_052	17_Gluconeogenesis	12
WM03_S3_052	11_Nitrogen cycle	5
WM03_S3_052	09_Carbohydrate Active enzyme - CAZy	25
WM03_S3_052	18_Sulfur compounds metabolism	18
WM03_S3_052	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	11
WM03_S3_052	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	4
WM03_S3_052	12_Transporters	47
WM04_S4_001	01_Fermentation	156
WM04_S4_001	21_Cellular response to stress	389
WM04_S4_001	20_Hydrolysis of polymers	75
WM04_S4_001	05_Fatty acid oxidation	28
WM04_S4_001	06_Amino acid utilization biosynthesis metabolism	313
WM04_S4_001	08_Hydrocarbon degradation	13
WM04_S4_001	19_Saccharide and derivated synthesis	226
WM04_S4_001	07_Nucleic acid metabolism	84
WM04_S4_001	14_Methanogenesis	12
WM04_S4_001	15_Methylotrophy	11
WM04_S4_001	02_Homoacetogenesis	41
WM04_S4_001	16_Embden Meyerhof-Parnos (EMP)	20
WM04_S4_001	17_Gluconeogenesis	9
WM04_S4_001	10_TCA cycle	20
WM04_S4_001	11_Nitrogen cycle	9
WM04_S4_001	09_Carbohydrate Active enzyme - CAZy	32
WM04_S4_001	18_Sulfur compounds metabolism	33
WM04_S4_001	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	11
WM04_S4_001	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	3
WM04_S4_001	12_Transporters	63
WM04_S4_001	13_Hydrogen metabolism	2
WM04_S4_002	01_Fermentation	254
WM04_S4_002	21_Cellular response to stress	537
WM04_S4_002	20_Hydrolysis of polymers	131
WM04_S4_002	06_Amino acid utilization biosynthesis metabolism	462
WM04_S4_002	05_Fatty acid oxidation	41
WM04_S4_002	08_Hydrocarbon degradation	19
WM04_S4_002	10_TCA cycle	34
WM04_S4_002	15_Methylotrophy	15
WM04_S4_002	19_Saccharide and derivated synthesis	388
WM04_S4_002	07_Nucleic acid metabolism	128
WM04_S4_002	14_Methanogenesis	8
WM04_S4_002	02_Homoacetogenesis	57
WM04_S4_002	16_Embden Meyerhof-Parnos (EMP)	33
WM04_S4_002	17_Gluconeogenesis	21
WM04_S4_002	11_Nitrogen cycle	8
WM04_S4_002	09_Carbohydrate Active enzyme - CAZy	48
WM04_S4_002	18_Sulfur compounds metabolism	26
WM04_S4_002	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	12
WM04_S4_002	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	5
WM04_S4_002	12_Transporters	77
WM04_S4_002	13_Hydrogen metabolism	1
WM04_S4_005	01_Fermentation	214
WM04_S4_005	21_Cellular response to stress	260
WM04_S4_005	20_Hydrolysis of polymers	53
WM04_S4_005	06_Amino acid utilization biosynthesis metabolism	446
WM04_S4_005	08_Hydrocarbon degradation	15
WM04_S4_005	19_Saccharide and derivated synthesis	134
WM04_S4_005	07_Nucleic acid metabolism	118
WM04_S4_005	15_Methylotrophy	8
WM04_S4_005	02_Homoacetogenesis	43
WM04_S4_005	16_Embden Meyerhof-Parnos (EMP)	27
WM04_S4_005	17_Gluconeogenesis	10
WM04_S4_005	10_TCA cycle	22
WM04_S4_005	05_Fatty acid oxidation	33
WM04_S4_005	11_Nitrogen cycle	7
WM04_S4_005	14_Methanogenesis	5
WM04_S4_005	18_Sulfur compounds metabolism	27
WM04_S4_005	09_Carbohydrate Active enzyme - CAZy	40
WM04_S4_005	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	8
WM04_S4_005	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	4
WM04_S4_005	12_Transporters	90
WM04_S4_005	13_Hydrogen metabolism	1
WM04_S4_006	01_Fermentation	219
WM04_S4_006	21_Cellular response to stress	167
WM04_S4_006	06_Amino acid utilization biosynthesis metabolism	325
WM04_S4_006	08_Hydrocarbon degradation	15
WM04_S4_006	20_Hydrolysis of polymers	70
WM04_S4_006	07_Nucleic acid metabolism	67
WM04_S4_006	19_Saccharide and derivated synthesis	94
WM04_S4_006	05_Fatty acid oxidation	18
WM04_S4_006	10_TCA cycle	7
WM04_S4_006	11_Nitrogen cycle	9
WM04_S4_006	13_Hydrogen metabolism	2
WM04_S4_006	18_Sulfur compounds metabolism	4
WM04_S4_006	02_Homoacetogenesis	44
WM04_S4_006	15_Methylotrophy	10
WM04_S4_006	09_Carbohydrate Active enzyme - CAZy	29
WM04_S4_006	16_Embden Meyerhof-Parnos (EMP)	14
WM04_S4_006	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	9
WM04_S4_006	17_Gluconeogenesis	4
WM04_S4_006	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	4
WM04_S4_006	12_Transporters	186
WM04_S4_006	14_Methanogenesis	6
WM04_S4_009	21_Cellular response to stress	313
WM04_S4_009	20_Hydrolysis of polymers	68
WM04_S4_009	06_Amino acid utilization biosynthesis metabolism	437
WM04_S4_009	01_Fermentation	155
WM04_S4_009	05_Fatty acid oxidation	32
WM04_S4_009	08_Hydrocarbon degradation	18
WM04_S4_009	10_TCA cycle	29
WM04_S4_009	15_Methylotrophy	12
WM04_S4_009	19_Saccharide and derivated synthesis	196
WM04_S4_009	07_Nucleic acid metabolism	115
WM04_S4_009	14_Methanogenesis	12
WM04_S4_009	02_Homoacetogenesis	40
WM04_S4_009	16_Embden Meyerhof-Parnos (EMP)	31
WM04_S4_009	17_Gluconeogenesis	14
WM04_S4_009	11_Nitrogen cycle	9
WM04_S4_009	18_Sulfur compounds metabolism	40
WM04_S4_009	09_Carbohydrate Active enzyme - CAZy	33
WM04_S4_009	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	11
WM04_S4_009	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	5
WM04_S4_009	12_Transporters	70
WM04_S4_014	21_Cellular response to stress	560
WM04_S4_014	20_Hydrolysis of polymers	80
WM04_S4_014	06_Amino acid utilization biosynthesis metabolism	452
WM04_S4_014	01_Fermentation	261
WM04_S4_014	05_Fatty acid oxidation	59
WM04_S4_014	08_Hydrocarbon degradation	15
WM04_S4_014	10_TCA cycle	30
WM04_S4_014	19_Saccharide and derivated synthesis	153
WM04_S4_014	07_Nucleic acid metabolism	141
WM04_S4_014	14_Methanogenesis	10
WM04_S4_014	15_Methylotrophy	11
WM04_S4_014	02_Homoacetogenesis	58
WM04_S4_014	16_Embden Meyerhof-Parnos (EMP)	26
WM04_S4_014	17_Gluconeogenesis	23
WM04_S4_014	11_Nitrogen cycle	14
WM04_S4_014	18_Sulfur compounds metabolism	21
WM04_S4_014	09_Carbohydrate Active enzyme - CAZy	35
WM04_S4_014	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	16
WM04_S4_014	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	4
WM04_S4_014	12_Transporters	92
WM04_S4_014	13_Hydrogen metabolism	4
WM04_S4_016	06_Amino acid utilization biosynthesis metabolism	666
WM04_S4_016	01_Fermentation	507
WM04_S4_016	21_Cellular response to stress	471
WM04_S4_016	20_Hydrolysis of polymers	171
WM04_S4_016	05_Fatty acid oxidation	37
WM04_S4_016	08_Hydrocarbon degradation	25
WM04_S4_016	10_TCA cycle	36
WM04_S4_016	15_Methylotrophy	27
WM04_S4_016	19_Saccharide and derivated synthesis	270
WM04_S4_016	07_Nucleic acid metabolism	142
WM04_S4_016	14_Methanogenesis	15
WM04_S4_016	02_Homoacetogenesis	128
WM04_S4_016	16_Embden Meyerhof-Parnos (EMP)	38
WM04_S4_016	17_Gluconeogenesis	16
WM04_S4_016	11_Nitrogen cycle	18
WM04_S4_016	18_Sulfur compounds metabolism	47
WM04_S4_016	09_Carbohydrate Active enzyme - CAZy	119
WM04_S4_016	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	17
WM04_S4_016	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	7
WM04_S4_016	12_Transporters	157
WM04_S4_016	13_Hydrogen metabolism	5
WM04_S4_017	01_Fermentation	141
WM04_S4_017	06_Amino acid utilization biosynthesis metabolism	299
WM04_S4_017	08_Hydrocarbon degradation	17
WM04_S4_017	21_Cellular response to stress	390
WM04_S4_017	15_Methylotrophy	12
WM04_S4_017	07_Nucleic acid metabolism	51
WM04_S4_017	05_Fatty acid oxidation	21
WM04_S4_017	20_Hydrolysis of polymers	50
WM04_S4_017	10_TCA cycle	9
WM04_S4_017	11_Nitrogen cycle	10
WM04_S4_017	14_Methanogenesis	3
WM04_S4_017	02_Homoacetogenesis	28
WM04_S4_017	09_Carbohydrate Active enzyme - CAZy	49
WM04_S4_017	19_Saccharide and derivated synthesis	133
WM04_S4_017	16_Embden Meyerhof-Parnos (EMP)	10
WM04_S4_017	17_Gluconeogenesis	10
WM04_S4_017	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	5
WM04_S4_017	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	4
WM04_S4_017	18_Sulfur compounds metabolism	12
WM04_S4_017	12_Transporters	62
WM04_S4_017	13_Hydrogen metabolism	4
WM04_S4_019	01_Fermentation	222
WM04_S4_019	21_Cellular response to stress	234
WM04_S4_019	06_Amino acid utilization biosynthesis metabolism	367
WM04_S4_019	20_Hydrolysis of polymers	66
WM04_S4_019	08_Hydrocarbon degradation	21
WM04_S4_019	10_TCA cycle	12
WM04_S4_019	15_Methylotrophy	20
WM04_S4_019	19_Saccharide and derivated synthesis	194
WM04_S4_019	07_Nucleic acid metabolism	73
WM04_S4_019	14_Methanogenesis	11
WM04_S4_019	05_Fatty acid oxidation	36
WM04_S4_019	11_Nitrogen cycle	5
WM04_S4_019	18_Sulfur compounds metabolism	24
WM04_S4_019	02_Homoacetogenesis	47
WM04_S4_019	09_Carbohydrate Active enzyme - CAZy	37
WM04_S4_019	16_Embden Meyerhof-Parnos (EMP)	16
WM04_S4_019	17_Gluconeogenesis	6
WM04_S4_019	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	12
WM04_S4_019	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	3
WM04_S4_019	12_Transporters	136
WM04_S4_019	13_Hydrogen metabolism	2
WM04_S4_022	01_Fermentation	492
WM04_S4_022	21_Cellular response to stress	296
WM04_S4_022	20_Hydrolysis of polymers	60
WM04_S4_022	06_Amino acid utilization biosynthesis metabolism	532
WM04_S4_022	08_Hydrocarbon degradation	59
WM04_S4_022	19_Saccharide and derivated synthesis	143
WM04_S4_022	15_Methylotrophy	16
WM04_S4_022	14_Methanogenesis	4
WM04_S4_022	02_Homoacetogenesis	47
WM04_S4_022	16_Embden Meyerhof-Parnos (EMP)	23
WM04_S4_022	17_Gluconeogenesis	10
WM04_S4_022	05_Fatty acid oxidation	90
WM04_S4_022	10_TCA cycle	18
WM04_S4_022	11_Nitrogen cycle	7
WM04_S4_022	13_Hydrogen metabolism	2
WM04_S4_022	18_Sulfur compounds metabolism	20
WM04_S4_022	07_Nucleic acid metabolism	75
WM04_S4_022	09_Carbohydrate Active enzyme - CAZy	56
WM04_S4_022	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	7
WM04_S4_022	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	3
WM04_S4_022	12_Transporters	82
WM04_S4_025	01_Fermentation	192
WM04_S4_025	21_Cellular response to stress	126
WM04_S4_025	06_Amino acid utilization biosynthesis metabolism	206
WM04_S4_025	15_Methylotrophy	15
WM04_S4_025	20_Hydrolysis of polymers	27
WM04_S4_025	19_Saccharide and derivated synthesis	67
WM04_S4_025	07_Nucleic acid metabolism	26
WM04_S4_025	14_Methanogenesis	36
WM04_S4_025	08_Hydrocarbon degradation	11
WM04_S4_025	10_TCA cycle	3
WM04_S4_025	11_Nitrogen cycle	5
WM04_S4_025	18_Sulfur compounds metabolism	15
WM04_S4_025	02_Homoacetogenesis	20
WM04_S4_025	09_Carbohydrate Active enzyme - CAZy	26
WM04_S4_025	17_Gluconeogenesis	3
WM04_S4_025	05_Fatty acid oxidation	38
WM04_S4_025	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	1
WM04_S4_025	16_Embden Meyerhof-Parnos (EMP)	1
WM04_S4_025	12_Transporters	62
WM04_S4_025	13_Hydrogen metabolism	1
WM04_S4_027	01_Fermentation	363
WM04_S4_027	21_Cellular response to stress	472
WM04_S4_027	06_Amino acid utilization biosynthesis metabolism	461
WM04_S4_027	08_Hydrocarbon degradation	16
WM04_S4_027	10_TCA cycle	18
WM04_S4_027	15_Methylotrophy	23
WM04_S4_027	20_Hydrolysis of polymers	135
WM04_S4_027	19_Saccharide and derivated synthesis	335
WM04_S4_027	07_Nucleic acid metabolism	75
WM04_S4_027	14_Methanogenesis	22
WM04_S4_027	05_Fatty acid oxidation	61
WM04_S4_027	11_Nitrogen cycle	10
WM04_S4_027	18_Sulfur compounds metabolism	12
WM04_S4_027	02_Homoacetogenesis	65
WM04_S4_027	09_Carbohydrate Active enzyme - CAZy	68
WM04_S4_027	16_Embden Meyerhof-Parnos (EMP)	32
WM04_S4_027	17_Gluconeogenesis	14
WM04_S4_027	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	15
WM04_S4_027	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	3
WM04_S4_027	12_Transporters	126
WM04_S4_027	13_Hydrogen metabolism	4
WM04_S4_028	01_Fermentation	150
WM04_S4_028	21_Cellular response to stress	225
WM04_S4_028	06_Amino acid utilization biosynthesis metabolism	265
WM04_S4_028	05_Fatty acid oxidation	42
WM04_S4_028	08_Hydrocarbon degradation	16
WM04_S4_028	02_Homoacetogenesis	30
WM04_S4_028	14_Methanogenesis	4
WM04_S4_028	15_Methylotrophy	8
WM04_S4_028	16_Embden Meyerhof-Parnos (EMP)	17
WM04_S4_028	17_Gluconeogenesis	9
WM04_S4_028	10_TCA cycle	9
WM04_S4_028	07_Nucleic acid metabolism	63
WM04_S4_028	11_Nitrogen cycle	8
WM04_S4_028	18_Sulfur compounds metabolism	21
WM04_S4_028	09_Carbohydrate Active enzyme - CAZy	23
WM04_S4_028	20_Hydrolysis of polymers	36
WM04_S4_028	19_Saccharide and derivated synthesis	109
WM04_S4_028	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	6
WM04_S4_028	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	1
WM04_S4_028	12_Transporters	72
WM04_S4_028	13_Hydrogen metabolism	1
WM04_S4_032	01_Fermentation	73
WM04_S4_032	21_Cellular response to stress	48
WM04_S4_032	06_Amino acid utilization biosynthesis metabolism	61
WM04_S4_032	15_Methylotrophy	2
WM04_S4_032	02_Homoacetogenesis	9
WM04_S4_032	16_Embden Meyerhof-Parnos (EMP)	2
WM04_S4_032	17_Gluconeogenesis	1
WM04_S4_032	05_Fatty acid oxidation	18
WM04_S4_032	07_Nucleic acid metabolism	16
WM04_S4_032	14_Methanogenesis	6
WM04_S4_032	09_Carbohydrate Active enzyme - CAZy	6
WM04_S4_032	19_Saccharide and derivated synthesis	47
WM04_S4_032	20_Hydrolysis of polymers	18
WM04_S4_032	18_Sulfur compounds metabolism	6
WM04_S4_032	08_Hydrocarbon degradation	1
WM04_S4_032	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	2
WM04_S4_032	12_Transporters	18
WM04_S4_033	06_Amino acid utilization biosynthesis metabolism	156
WM04_S4_033	20_Hydrolysis of polymers	24
WM04_S4_033	21_Cellular response to stress	100
WM04_S4_033	14_Methanogenesis	1
WM04_S4_033	15_Methylotrophy	8
WM04_S4_033	05_Fatty acid oxidation	23
WM04_S4_033	08_Hydrocarbon degradation	19
WM04_S4_033	10_TCA cycle	9
WM04_S4_033	11_Nitrogen cycle	2
WM04_S4_033	18_Sulfur compounds metabolism	3
WM04_S4_033	07_Nucleic acid metabolism	32
WM04_S4_033	02_Homoacetogenesis	15
WM04_S4_033	01_Fermentation	55
WM04_S4_033	09_Carbohydrate Active enzyme - CAZy	15
WM04_S4_033	19_Saccharide and derivated synthesis	44
WM04_S4_033	16_Embden Meyerhof-Parnos (EMP)	13
WM04_S4_033	17_Gluconeogenesis	4
WM04_S4_033	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	5
WM04_S4_033	12_Transporters	53
WM04_S4_033	13_Hydrogen metabolism	5
WM04_S4_036	06_Amino acid utilization biosynthesis metabolism	410
WM04_S4_036	01_Fermentation	347
WM04_S4_036	20_Hydrolysis of polymers	70
WM04_S4_036	10_TCA cycle	21
WM04_S4_036	15_Methylotrophy	17
WM04_S4_036	21_Cellular response to stress	285
WM04_S4_036	07_Nucleic acid metabolism	90
WM04_S4_036	19_Saccharide and derivated synthesis	103
WM04_S4_036	14_Methanogenesis	28
WM04_S4_036	02_Homoacetogenesis	65
WM04_S4_036	16_Embden Meyerhof-Parnos (EMP)	39
WM04_S4_036	17_Gluconeogenesis	15
WM04_S4_036	05_Fatty acid oxidation	39
WM04_S4_036	11_Nitrogen cycle	9
WM04_S4_036	18_Sulfur compounds metabolism	43
WM04_S4_036	08_Hydrocarbon degradation	11
WM04_S4_036	09_Carbohydrate Active enzyme - CAZy	37
WM04_S4_036	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	10
WM04_S4_036	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	8
WM04_S4_036	12_Transporters	100
WM04_S4_036	13_Hydrogen metabolism	2
WM04_S4_040	01_Fermentation	329
WM04_S4_040	21_Cellular response to stress	278
WM04_S4_040	06_Amino acid utilization biosynthesis metabolism	419
WM04_S4_040	15_Methylotrophy	26
WM04_S4_040	20_Hydrolysis of polymers	88
WM04_S4_040	19_Saccharide and derivated synthesis	153
WM04_S4_040	07_Nucleic acid metabolism	82
WM04_S4_040	14_Methanogenesis	32
WM04_S4_040	02_Homoacetogenesis	65
WM04_S4_040	16_Embden Meyerhof-Parnos (EMP)	27
WM04_S4_040	17_Gluconeogenesis	14
WM04_S4_040	10_TCA cycle	15
WM04_S4_040	05_Fatty acid oxidation	23
WM04_S4_040	11_Nitrogen cycle	17
WM04_S4_040	18_Sulfur compounds metabolism	24
WM04_S4_040	09_Carbohydrate Active enzyme - CAZy	46
WM04_S4_040	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	7
WM04_S4_040	08_Hydrocarbon degradation	9
WM04_S4_040	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	10
WM04_S4_040	12_Transporters	111
WM04_S4_040	13_Hydrogen metabolism	2
WM04_S4_047	06_Amino acid utilization biosynthesis metabolism	260
WM04_S4_047	21_Cellular response to stress	96
WM04_S4_047	20_Hydrolysis of polymers	49
WM04_S4_047	01_Fermentation	185
WM04_S4_047	08_Hydrocarbon degradation	14
WM04_S4_047	10_TCA cycle	21
WM04_S4_047	15_Methylotrophy	14
WM04_S4_047	19_Saccharide and derivated synthesis	55
WM04_S4_047	14_Methanogenesis	2
WM04_S4_047	05_Fatty acid oxidation	44
WM04_S4_047	02_Homoacetogenesis	31
WM04_S4_047	16_Embden Meyerhof-Parnos (EMP)	42
WM04_S4_047	17_Gluconeogenesis	13
WM04_S4_047	07_Nucleic acid metabolism	72
WM04_S4_047	11_Nitrogen cycle	7
WM04_S4_047	09_Carbohydrate Active enzyme - CAZy	27
WM04_S4_047	18_Sulfur compounds metabolism	23
WM04_S4_047	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	5
WM04_S4_047	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	3
WM04_S4_047	12_Transporters	75
