bin	name	count
WM01_S1_002	Function unknown	65
WM01_S1_002	Propanoate metabolism [PATH:ko00640]	23
WM01_S1_002	Fatty acid degradation [PATH:ko00071]	20
WM01_S1_002	Valine, leucine and isoleucine degradation [PATH:ko00280]	29
WM01_S1_002	beta-Alanine metabolism [PATH:ko00410]	8
WM01_S1_002	Tryptophan metabolism [PATH:ko00380]	25
WM01_S1_002	Pyrimidine metabolism [PATH:ko00240]	29
WM01_S1_002	PPAR signaling pathway [PATH:ko03320]	5
WM01_S1_002	Taurine and hypotaurine metabolism [PATH:ko00430]	2
WM01_S1_002	Nitrogen metabolism [PATH:ko00910]	7
WM01_S1_002	D-Glutamine and D-glutamate metabolism [PATH:ko00471]	5
WM01_S1_002	Necroptosis [PATH:ko04217]	4
WM01_S1_002	Proximal tubule bicarbonate reclamation [PATH:ko04964]	1
WM01_S1_002	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	2
WM01_S1_002	Peptidases and inhibitors [BR:ko01002]	115
WM01_S1_002	Arginine and proline metabolism [PATH:ko00330]	22
WM01_S1_002	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	5
WM01_S1_002	Drug metabolism - cytochrome P450 [PATH:ko00982]	1
WM01_S1_002	Dopaminergic synapse [PATH:ko04728]	2
WM01_S1_002	Serotonergic synapse [PATH:ko04726]	2
WM01_S1_002	Parkinson disease [PATH:ko05012]	5
WM01_S1_002	Cocaine addiction [PATH:ko05030]	2
WM01_S1_002	Amphetamine addiction [PATH:ko05031]	2
WM01_S1_002	Alcoholism [PATH:ko05034]	2
WM01_S1_002	Folate biosynthesis [PATH:ko00790]	27
WM01_S1_002	One carbon pool by folate [PATH:ko00670]	13
WM01_S1_002	Antifolate resistance [PATH:ko01523]	4
WM01_S1_002	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	24
WM01_S1_002	Pathways in cancer [PATH:ko05200]	6
WM01_S1_002	Hepatocellular carcinoma [PATH:ko05225]	1
WM01_S1_002	Fluid shear stress and atherosclerosis [PATH:ko05418]	7
WM01_S1_002	Selenocompound metabolism [PATH:ko00450]	10
WM01_S1_002	Two-component system [PATH:ko02020]	187
WM01_S1_002	Arachidonic acid metabolism [PATH:ko00590]	5
WM01_S1_002	Thyroid hormone synthesis [PATH:ko04918]	5
WM01_S1_002	Amyotrophic lateral sclerosis [PATH:ko05014]	9
WM01_S1_002	Huntington disease [PATH:ko05016]	7
WM01_S1_002	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	9
WM01_S1_002	Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	1
WM01_S1_002	Styrene degradation [PATH:ko00643]	4
WM01_S1_002	Inositol phosphate metabolism [PATH:ko00562]	5
WM01_S1_002	Peroxisome [PATH:ko04146]	23
WM01_S1_002	Caprolactam degradation [PATH:ko00930]	6
WM01_S1_002	Linoleic acid metabolism [PATH:ko00591]	1
WM01_S1_002	Sesquiterpenoid and triterpenoid biosynthesis [PATH:ko00909]	2
WM01_S1_002	DNA repair and recombination proteins [BR:ko03400]	81
WM01_S1_002	Transfer RNA biogenesis [BR:ko03016]	67
WM01_S1_002	MicroRNAs in cancer [PATH:ko05206]	2
WM01_S1_002	Transcription factors [BR:ko03000]	69
WM01_S1_002	DNA replication proteins [BR:ko03032]	28
WM01_S1_002	Chromosome and associated proteins [BR:ko03036]	53
WM01_S1_002	Prokaryotic defense system [BR:ko02048]	18
WM01_S1_002	Sulfur relay system [PATH:ko04122]	2
WM01_S1_002	Phenylpropanoid biosynthesis [PATH:ko00940]	6
WM01_S1_002	Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	1
WM01_S1_002	Flavonoid biosynthesis [PATH:ko00941]	1
WM01_S1_002	Cyanoamino acid metabolism [PATH:ko00460]	7
WM01_S1_002	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	27
WM01_S1_002	Pantothenate and CoA biosynthesis [PATH:ko00770]	13
WM01_S1_002	Biosynthesis of ansamycins [PATH:ko01051]	3
WM01_S1_002	Synthesis and degradation of ketone bodies [PATH:ko00072]	6
WM01_S1_002	Fat digestion and absorption [PATH:ko04975]	3
WM01_S1_002	Glycerolipid metabolism [PATH:ko00561]	17
WM01_S1_002	alpha-Linolenic acid metabolism [PATH:ko00592]	2
WM01_S1_002	Geraniol degradation [PATH:ko00281]	8
WM01_S1_002	Ethylbenzene degradation [PATH:ko00642]	2
WM01_S1_002	Amino acid related enzymes [BR:ko01007]	43
WM01_S1_002	Biofilm formation - Vibrio cholerae [PATH:ko05111]	8
WM01_S1_002	Ferroptosis [PATH:ko04216]	4
WM01_S1_002	Lipopolysaccharide biosynthesis [PATH:ko00540]	28
WM01_S1_002	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	24
WM01_S1_002	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	39
WM01_S1_002	Starch and sucrose metabolism [PATH:ko00500]	8
WM01_S1_002	Biofilm formation - Escherichia coli [PATH:ko02026]	18
WM01_S1_002	Glycosyltransferases [BR:ko01003]	61
WM01_S1_002	Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601]	2
WM01_S1_002	Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	3
WM01_S1_002	N-Glycan biosynthesis [PATH:ko00510]	4
WM01_S1_002	Ribosome biogenesis [BR:ko03009]	53
WM01_S1_002	RNA transport [PATH:ko03013]	2
WM01_S1_002	Zeatin biosynthesis [PATH:ko00908]	1
WM01_S1_002	Prenyltransferases [BR:ko01006]	10
WM01_S1_002	Riboflavin metabolism [PATH:ko00740]	7
WM01_S1_002	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	5
WM01_S1_002	Novobiocin biosynthesis [PATH:ko00401]	4
WM01_S1_002	Insulin resistance [PATH:ko04931]	11
WM01_S1_002	Glucosinolate biosynthesis [PATH:ko00966]	1
WM01_S1_002	Galactose metabolism [PATH:ko00052]	9
WM01_S1_002	Fructose and mannose metabolism [PATH:ko00051]	11
WM01_S1_002	RNA degradation [PATH:ko03018]	15
WM01_S1_002	AMPK signaling pathway [PATH:ko04152]	2
WM01_S1_002	Thyroid hormone signaling pathway [PATH:ko04919]	1
WM01_S1_002	Protein phosphatases and associated proteins [BR:ko01009]	4
WM01_S1_002	Messenger RNA biogenesis [BR:ko03019]	22
WM01_S1_002	Plant-pathogen interaction [PATH:ko04626]	13
WM01_S1_002	Viral carcinogenesis [PATH:ko05203]	1
WM01_S1_002	Human papillomavirus infection [PATH:ko05165]	29
WM01_S1_002	Type II diabetes mellitus [PATH:ko04930]	1
WM01_S1_002	Protein kinases [BR:ko01001]	78
WM01_S1_002	Two-component system [BR:ko02022]	143
WM01_S1_002	Thiamine metabolism [PATH:ko00730]	7
WM01_S1_002	MAPK signaling pathway - plant [PATH:ko04016]	2
WM01_S1_002	Prolactin signaling pathway [PATH:ko04917]	1
WM01_S1_002	Acarbose and validamycin biosynthesis [PATH:ko00525]	6
WM01_S1_002	Phosphatidylinositol signaling system [PATH:ko04070]	2
WM01_S1_002	Vancomycin resistance [PATH:ko01502]	6
WM01_S1_002	Regulation of lipolysis in adipocytes [PATH:ko04923]	2
WM01_S1_002	Retrograde endocannabinoid signaling [PATH:ko04723]	4
WM01_S1_002	Thermogenesis [PATH:ko04714]	8
WM01_S1_002	Translation factors [BR:ko03012]	16
WM01_S1_002	Fluorobenzoate degradation [PATH:ko00364]	1
WM01_S1_002	Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	1
WM01_S1_002	Toluene degradation [PATH:ko00623]	1
WM01_S1_002	Sphingolipid metabolism [PATH:ko00600]	11
WM01_S1_002	Lysosome [PATH:ko04142]	11
WM01_S1_002	Glycosaminoglycan degradation [PATH:ko00531]	4
WM01_S1_002	Base excision repair [PATH:ko03410]	12
WM01_S1_002	Homologous recombination [PATH:ko03440]	24
WM01_S1_002	Other glycan degradation [PATH:ko00511]	2
WM01_S1_002	beta-Lactam resistance [PATH:ko01501]	25
WM01_S1_002	Renin-angiotensin system [PATH:ko04614]	2
WM01_S1_002	Cell cycle - Caulobacter [PATH:ko04112]	14
WM01_S1_002	Longevity regulating pathway - worm [PATH:ko04212]	8
WM01_S1_002	Aminobenzoate degradation [PATH:ko00627]	7
WM01_S1_002	Penicillin and cephalosporin biosynthesis [PATH:ko00311]	4
WM01_S1_002	Amoebiasis [PATH:ko05146]	10
WM01_S1_002	Secretion system [BR:ko02044]	34
WM01_S1_002	Indole alkaloid biosynthesis [PATH:ko00901]	1
WM01_S1_002	Betalain biosynthesis [PATH:ko00965]	3
WM01_S1_002	Axon regeneration [PATH:ko04361]	2
WM01_S1_002	Sphingolipid signaling pathway [PATH:ko04071]	6
WM01_S1_002	Renal cell carcinoma [PATH:ko05211]	2
WM01_S1_002	Cushing syndrome [PATH:ko04934]	1
WM01_S1_002	Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	2
WM01_S1_002	Limonene and pinene degradation [PATH:ko00903]	4
WM01_S1_002	Primary bile acid biosynthesis [PATH:ko00120]	1
WM01_S1_002	D-Alanine metabolism [PATH:ko00473]	2
WM01_S1_002	Mitochondrial biogenesis [BR:ko03029]	42
WM01_S1_002	Quorum sensing [PATH:ko02024]	40
WM01_S1_002	Adipocytokine signaling pathway [PATH:ko04920]	3
WM01_S1_002	C5-Branched dibasic acid metabolism [PATH:ko00660]	1
WM01_S1_002	Glutamatergic synapse [PATH:ko04724]	2
WM01_S1_002	GABAergic synapse [PATH:ko04727]	2
WM01_S1_002	Non-homologous end-joining [PATH:ko03450]	5
WM01_S1_002	DNA replication [PATH:ko03030]	16
WM01_S1_002	Nucleotide excision repair [PATH:ko03420]	10
WM01_S1_002	Mismatch repair [PATH:ko03430]	16
WM01_S1_002	Structural proteins	21
WM01_S1_002	ABC transporters [PATH:ko02010]	41
WM01_S1_002	Tuberculosis [PATH:ko05152]	4
WM01_S1_002	Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	2
WM01_S1_002	Photosynthesis [PATH:ko00195]	6
WM01_S1_002	Photosynthesis proteins [BR:ko00194]	6
WM01_S1_002	Chaperones and folding catalysts [BR:ko03110]	44
WM01_S1_002	Prion disease [PATH:ko05020]	2
WM01_S1_002	Carotenoid biosynthesis [PATH:ko00906]	8
WM01_S1_002	General function prediction only	27
WM01_S1_002	Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	1
WM01_S1_002	Bacterial chemotaxis [PATH:ko02030]	8
WM01_S1_002	Flagellar assembly [PATH:ko02040]	9
WM01_S1_002	Bacterial motility proteins [BR:ko02035]	14
WM01_S1_002	Energy metabolism	3
WM01_S1_002	Transcription machinery [BR:ko03021]	29
WM01_S1_002	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	15
WM01_S1_002	O-Antigen repeat unit biosynthesis [PATH:ko00542]	1
WM01_S1_002	Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572]	3
WM01_S1_002	Ribosome [PATH:ko03010]	34
WM01_S1_002	Ribosome [BR:ko03011]	34
WM01_S1_002	RNA polymerase [PATH:ko03020]	3
WM01_S1_002	Protein export [PATH:ko03060]	12
WM01_S1_002	Bacterial secretion system [PATH:ko03070]	19
WM01_S1_002	Glycan metabolism	19
WM01_S1_002	Transport	16
WM01_S1_002	Steroid degradation [PATH:ko00984]	1
WM01_S1_002	Apoptosis - fly [PATH:ko04214]	3
WM01_S1_002	NOD-like receptor signaling pathway [PATH:ko04621]	6
WM01_S1_002	Cytoskeleton proteins [BR:ko04812]	17
WM01_S1_002	Protein processing	8
WM01_S1_002	Antimicrobial resistance genes [BR:ko01504]	30
WM01_S1_002	Replication and repair	19
WM01_S1_002	Lipoic acid metabolism [PATH:ko00785]	3
WM01_S1_002	Primary immunodeficiency [PATH:ko05340]	1
WM01_S1_002	Unclassified viral proteins	3
WM01_S1_002	Ribosome biogenesis in eukaryotes [PATH:ko03008]	2
WM01_S1_002	Proteoglycans in cancer [PATH:ko05205]	8
WM01_S1_002	Cofactor metabolism	3
WM01_S1_002	Longevity regulating pathway - multiple species [PATH:ko04213]	3
WM01_S1_002	Bacterial toxins [BR:ko02042]	4
WM01_S1_002	MAPK signaling pathway - yeast [PATH:ko04011]	1
WM01_S1_002	FoxO signaling pathway [PATH:ko04068]	2
WM01_S1_002	Longevity regulating pathway [PATH:ko04211]	2
WM01_S1_002	Insulin signaling pathway [PATH:ko04910]	1
WM01_S1_002	Ubiquitin mediated proteolysis [PATH:ko04120]	1
WM01_S1_002	Ubiquitin system [BR:ko04121]	6
WM01_S1_002	Secondary metabolism	6
WM01_S1_002	Others	11
WM01_S1_002	Lipid and atherosclerosis [PATH:ko05417]	4
WM01_S1_002	Type I diabetes mellitus [PATH:ko04940]	1
WM01_S1_002	Protein processing in endoplasmic reticulum [PATH:ko04141]	5
WM01_S1_002	PI3K-Akt signaling pathway [PATH:ko04151]	29
WM01_S1_002	Antigen processing and presentation [PATH:ko04612]	1
WM01_S1_002	Th17 cell differentiation [PATH:ko04659]	1
WM01_S1_002	IL-17 signaling pathway [PATH:ko04657]	1
WM01_S1_002	Estrogen signaling pathway [PATH:ko04915]	1
WM01_S1_002	Progesterone-mediated oocyte maturation [PATH:ko04914]	1
WM01_S1_002	Chemical carcinogenesis - receptor activation [PATH:ko05207]	2
WM01_S1_002	Prostate cancer [PATH:ko05215]	1
WM01_S1_002	Proteasome [BR:ko03051]	4
WM01_S1_002	MAPK signaling pathway - fly [PATH:ko04013]	1
WM01_S1_002	Carbohydrate metabolism	3
WM01_S1_002	Ion channels [BR:ko04040]	10
WM01_S1_002	Lectins [BR:ko04091]	13
WM01_S1_002	Neuroactive ligand-receptor interaction [PATH:ko04080]	3
WM01_S1_002	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]	2
WM01_S1_002	Phosphonate and phosphinate metabolism [PATH:ko00440]	3
WM01_S1_002	Cholesterol metabolism [PATH:ko04979]	2
WM01_S1_002	Human T-cell leukemia virus 1 infection [PATH:ko05166]	2
WM01_S1_002	Ether lipid metabolism [PATH:ko00565]	2
WM01_S1_002	Signaling proteins	5
WM01_S1_002	ECM-receptor interaction [PATH:ko04512]	28
WM01_S1_002	Focal adhesion [PATH:ko04510]	28
WM01_S1_002	Platelet activation [PATH:ko04611]	7
WM01_S1_002	Relaxin signaling pathway [PATH:ko04926]	9
WM01_S1_002	Protein digestion and absorption [PATH:ko04974]	35
WM01_S1_002	AGE-RAGE signaling pathway in diabetic complications [PATH:ko04933]	10
WM01_S1_002	Glycosaminoglycan binding proteins [BR:ko00536]	22
WM01_S1_002	Small cell lung cancer [PATH:ko05222]	2
WM01_S1_002	Spinocerebellar ataxia [PATH:ko05017]	5
WM01_S1_002	Cell growth	9
WM01_S1_002	NF-kappa B signaling pathway [PATH:ko04064]	1
WM01_S1_002	TNF signaling pathway [PATH:ko04668]	1
WM01_S1_002	Cell adhesion molecules [PATH:ko04514]	1
WM01_S1_002	Leukocyte transendothelial migration [PATH:ko04670]	1
WM01_S1_002	Malaria [PATH:ko05144]	1
WM01_S1_002	African trypanosomiasis [PATH:ko05143]	1
WM01_S1_002	CD molecules [BR:ko04090]	1
WM01_S1_002	Autophagy - yeast [PATH:ko04138]	1
WM01_S1_002	Amino acid metabolism	1
WM01_S1_002	Secondary bile acid biosynthesis [PATH:ko00121]	1
WM01_S1_002	Fatty acid elongation [PATH:ko00062]	5
WM01_S1_002	Translation	3
WM01_S1_002	Proteoglycans [BR:ko00535]	6
WM01_S1_002	Lipid metabolism	4
WM01_S1_002	Retinol metabolism [PATH:ko00830]	6
WM01_S1_002	Other types of O-glycan biosynthesis [PATH:ko00514]	9
WM01_S1_002	Phagosome [PATH:ko04145]	21
WM01_S1_002	Xylene degradation [PATH:ko00622]	1
WM01_S1_002	Nitrotoluene degradation [PATH:ko00633]	1
WM01_S1_002	Biosynthesis of unsaturated fatty acids [PATH:ko01040]	5
WM01_S1_002	Fanconi anemia pathway [PATH:ko03460]	1
WM01_S1_002	Pertussis [PATH:ko05133]	10
WM01_S1_002	Steroid hormone biosynthesis [PATH:ko00140]	1
WM01_S1_002	Various types of N-glycan biosynthesis [PATH:ko00513]	1
WM01_S1_002	Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]	1
WM01_S1_002	Shigellosis [PATH:ko05131]	1
WM01_S1_002	Yersinia infection [PATH:ko05135]	2
WM01_S1_002	Pattern recognition receptors [BR:ko04054]	1
WM01_S1_002	Spliceosome [BR:ko03041]	2
WM01_S1_002	Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	2
WM01_S1_002	Staphylococcus aureus infection [PATH:ko05150]	1
WM01_S1_002	Biosynthesis of type II polyketide products [PATH:ko01057]	2
WM01_S1_002	Tetracycline biosynthesis [PATH:ko00253]	1
WM01_S1_002	Staurosporine biosynthesis [PATH:ko00404]	1
WM01_S1_002	Adherens junction [PATH:ko04520]	1
WM01_S1_002	Plant hormone signal transduction [PATH:ko04075]	1
WM01_S1_002	Bisphenol degradation [PATH:ko00363]	1
WM01_S1_002	Insect hormone biosynthesis [PATH:ko00981]	1
WM01_S1_002	Biosynthesis of enediyne antibiotics [PATH:ko01059]	10
WM01_S1_002	Domain-containing proteins not elsewhere classified [BR:ko04990]	15
WM01_S1_002	Ras signaling pathway [PATH:ko04014]	3
WM01_S1_002	Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	1
WM01_S1_002	Atrazine degradation [PATH:ko00791]	1
WM01_S1_004	Inositol phosphate metabolism [PATH:ko00562]	10
WM01_S1_004	Streptomycin biosynthesis [PATH:ko00521]	5
WM01_S1_004	Pentose and glucuronate interconversions [PATH:ko00040]	2
WM01_S1_004	Ascorbate and aldarate metabolism [PATH:ko00053]	6
WM01_S1_004	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	31
WM01_S1_004	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	20
WM01_S1_004	Histidine metabolism [PATH:ko00340]	17
WM01_S1_004	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	17
WM01_S1_004	Valine, leucine and isoleucine degradation [PATH:ko00280]	23
WM01_S1_004	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	14
WM01_S1_004	Butanoate metabolism [PATH:ko00650]	16
WM01_S1_004	Citrate cycle (TCA cycle) [PATH:ko00020]	17
WM01_S1_004	Pyruvate metabolism [PATH:ko00620]	24
WM01_S1_004	Carbon fixation in photosynthetic organisms [PATH:ko00710]	8
WM01_S1_004	Cysteine and methionine metabolism [PATH:ko00270]	25
WM01_S1_004	Proximal tubule bicarbonate reclamation [PATH:ko04964]	3
WM01_S1_004	Two-component system [PATH:ko02020]	62
WM01_S1_004	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	5
WM01_S1_004	Pantothenate and CoA biosynthesis [PATH:ko00770]	12
WM01_S1_004	Terpenoid backbone biosynthesis [PATH:ko00900]	8
WM01_S1_004	Glycerophospholipid metabolism [PATH:ko00564]	21
WM01_S1_004	Methane metabolism [PATH:ko00680]	17
WM01_S1_004	Glycine, serine and threonine metabolism [PATH:ko00260]	29
WM01_S1_004	Exosome [BR:ko04147]	34
WM01_S1_004	Fatty acid biosynthesis [PATH:ko00061]	19
WM01_S1_004	Biotin metabolism [PATH:ko00780]	15
WM01_S1_004	Prodigiosin biosynthesis [PATH:ko00333]	4
WM01_S1_004	Lipid biosynthesis proteins [BR:ko01004]	40
WM01_S1_004	Peptidoglycan biosynthesis [PATH:ko00550]	17
WM01_S1_004	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	30
WM01_S1_004	Purine metabolism [PATH:ko00230]	49
WM01_S1_004	Drug metabolism - other enzymes [PATH:ko00983]	14
WM01_S1_004	Vitamin B6 metabolism [PATH:ko00750]	6
WM01_S1_004	Glycolysis / Gluconeogenesis [PATH:ko00010]	21
WM01_S1_004	Fatty acid degradation [PATH:ko00071]	14
WM01_S1_004	Tyrosine metabolism [PATH:ko00350]	10
WM01_S1_004	Retinol metabolism [PATH:ko00830]	2
WM01_S1_004	Chloroalkane and chloroalkene degradation [PATH:ko00625]	1
WM01_S1_004	Naphthalene degradation [PATH:ko00626]	2
WM01_S1_004	Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	4
WM01_S1_004	Drug metabolism - cytochrome P450 [PATH:ko00982]	4
WM01_S1_004	Phenylalanine metabolism [PATH:ko00360]	11
WM01_S1_004	beta-Alanine metabolism [PATH:ko00410]	6
WM01_S1_004	Lysine biosynthesis [PATH:ko00300]	12
WM01_S1_004	Monobactam biosynthesis [PATH:ko00261]	8
WM01_S1_004	HIF-1 signaling pathway [PATH:ko04066]	4
WM01_S1_004	Pathogenic Escherichia coli infection [PATH:ko05130]	3
WM01_S1_004	Salmonella infection [PATH:ko05132]	4
WM01_S1_004	Alzheimer disease [PATH:ko05010]	15
WM01_S1_004	Diabetic cardiomyopathy [PATH:ko05415]	16
WM01_S1_004	Membrane trafficking [BR:ko04131]	12
WM01_S1_004	Propanoate metabolism [PATH:ko00640]	23
WM01_S1_004	Arginine and proline metabolism [PATH:ko00330]	11
WM01_S1_004	Carbapenem biosynthesis [PATH:ko00332]	2
WM01_S1_004	Carbon fixation pathways in prokaryotes [PATH:ko00720]	18
WM01_S1_004	Steroid biosynthesis [PATH:ko00100]	2
WM01_S1_004	Enzymes with EC numbers	83
WM01_S1_004	Porphyrin and chlorophyll metabolism [PATH:ko00860]	15
WM01_S1_004	Oxidative phosphorylation [PATH:ko00190]	45
WM01_S1_004	Thermogenesis [PATH:ko04714]	18
WM01_S1_004	Parkinson disease [PATH:ko05012]	14
WM01_S1_004	Amyotrophic lateral sclerosis [PATH:ko05014]	16
WM01_S1_004	Huntington disease [PATH:ko05016]	15
WM01_S1_004	Prion disease [PATH:ko05020]	14
WM01_S1_004	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	17
WM01_S1_004	Non-alcoholic fatty liver disease [PATH:ko04932]	12
WM01_S1_004	Function unknown	43
WM01_S1_004	Lysine degradation [PATH:ko00310]	7
WM01_S1_004	Tryptophan metabolism [PATH:ko00380]	10
WM01_S1_004	Benzoate degradation [PATH:ko00362]	10
WM01_S1_004	Pyrimidine metabolism [PATH:ko00240]	26
WM01_S1_004	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	19
WM01_S1_004	Taurine and hypotaurine metabolism [PATH:ko00430]	7
WM01_S1_004	Nicotinate and nicotinamide metabolism [PATH:ko00760]	17
WM01_S1_004	Zeatin biosynthesis [PATH:ko00908]	2
WM01_S1_004	Folate biosynthesis [PATH:ko00790]	19
WM01_S1_004	One carbon pool by folate [PATH:ko00670]	8
WM01_S1_004	Antifolate resistance [PATH:ko01523]	4
WM01_S1_004	Glutathione metabolism [PATH:ko00480]	13
WM01_S1_004	Thyroid hormone synthesis [PATH:ko04918]	1
WM01_S1_004	Cardiac muscle contraction [PATH:ko04260]	5
WM01_S1_004	Mitochondrial biogenesis [BR:ko03029]	44
WM01_S1_004	Styrene degradation [PATH:ko00643]	2
WM01_S1_004	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	11
WM01_S1_004	Peroxisome [PATH:ko04146]	7
WM01_S1_004	Dioxin degradation [PATH:ko00621]	1
WM01_S1_004	Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	1
WM01_S1_004	DNA repair and recombination proteins [BR:ko03400]	80
WM01_S1_004	Selenocompound metabolism [PATH:ko00450]	6
WM01_S1_004	Transfer RNA biogenesis [BR:ko03016]	65
WM01_S1_004	MicroRNAs in cancer [PATH:ko05206]	3
WM01_S1_004	Transcription factors [BR:ko03000]	31
WM01_S1_004	DNA replication proteins [BR:ko03032]	28
WM01_S1_004	Chromosome and associated proteins [BR:ko03036]	66
WM01_S1_004	Prokaryotic defense system [BR:ko02048]	13
